Ada County,FOOTHILLS,1992,127976.332763,"[STATE 12376 acres: 39.800542, STATE 12385 acres: 752.842713, STATE 12388 acres: 39.627726, STATE 12392 acres: 39.648228, STATE 12395 acres: 39.552581, STATE 12398 acres: 39.573326, STATE 12402 acres: 78.238415, STATE 12403 acres: 39.465943, STATE 12412 acres: 39.279506, STATE 12460 acres: 80.546594, STATE 12468 acres: 40.422349, STATE 12474 acres: 39.842369, STATE 12479 acres: 39.922886, STATE 12483 acres: 76.192405, STATE 12494 acres: 39.209452, STATE 12495 acres: 79.922471, STATE 12515 acres: 40.901438, STATE 12545 acres: 39.901945, STATE 12551 acres: 40.069793, STATE 12552 acres: 639.6876, STATE 12554 acres: 39.905152, STATE 12562 acres: 39.803349, STATE 12580 acres: 39.602796, STATE 12583 acres: 40.010223, STATE 12589 acres: 19191.391285, STATE 12590 acres: 237.961643, STATE 12596 acres: 118.873614, STATE 12617 acres: 164.972064, STATE 12618 acres: 42.185278, STATE 12635 acres: 80.140829, STATE 12645 acres: 39.749817, STATE 12646 acres: 79.564967, STATE 12651 acres: 160.613245, STATE 12719 acres: 641.790031, STATEFG 14716 acres: 260.745755, STATEFG 14739 acres: 487.164168, ]"
Ada County,EIGHT MILE,1992,144.399418,"[STATE 12735 acres: 654.173689, ]"
Ada County,BARKLY BAY,1992,416.3491,[]
Ada County,FIREBIRD,1993,41.362176,[]
Ada County,HARRIS,1993,267.296633,[]
Ada County,KUNA BUTTE,1993,82.004812,[]
Ada County,ROCKYCNYN,1994,620.534907,[]
Ada County,ISAACS CAN,1994,264.673731,[]
Ada County,MP62,1994,401.368618,[]
Ada County,GRAVEL,1994,1661.297061,"[STATE 12660 acres: 567.522071, STATE 12690 acres: 3131.12828, STATE 12735 acres: 654.173689, STATEFG 14713 acres: 61.159171, ]"
Ada County,PLEASANT V,1994,843.039539,[]
Ada County,BARBER RD,1994,332.827226,[]
Ada County,POEN,1994,1095.713467,[]
Ada County,BASE LINE,1994,33.198302,[]
Ada County,BASE LINE,1994,603.549617,[]
Ada County,MUD SPGS.,1994,115.397185,"[STATE 12301 acres: 640.836327, ]"
Ada County,MUD SPGS.,1994,97.909652,[]
Ada County,MUD SPGS.,1994,25.163583,[]
Ada County,MUD SPGS.,1994,116.732605,[]
Ada County,TEXAS BASN,1994,161.788197,[]
Ada County,TEXAS BASN,1994,0.713292,[]
Ada County,NCRATER,1994,270.365861,[]
Ada County,RATTLESNAK,1994,21.428244,[]
Ada County,WOOD GULCH,1995,409.065283,"[STATE 12967 acres: 641.786751, ]"
Ada County,POINT,1995,10739.631998,"[STATE 12477 acres: 641.30281, STATE 12557 acres: 80.044305, STATE 12670 acres: 81.182309, ]"
Ada County,KUNA CAVE,1995,63.43684,[]
Ada County,INDIAN CR.,1995,179.660397,"[STATE 12564 acres: 3133.540625, ]"
Ada County,INITIAL PT,1995,5517.729241,[]
Ada County,INDIANCK,1995,513.143211,"[STATE 12418 acres: 463.361246, ]"
Ada County,HALVERSON,1995,58.322344,[]
Ada County,PRIEST RAN,1995,273.580156,[]
Ada County,PRIEST RAN,1995,84.815668,"[STATE 12301 acres: 640.836327, ]"
Ada County,OVERLOOK,1995,777.596667,[]
Ada County,OVERLOOK,1995,226.276565,[]
Ada County,OVERLOOK,1995,108.758719,[]
Ada County,OVERLOOK,1995,23.280933,[]
Ada County,OVERLOOK,1995,70.619891,[]
Ada County,OVERLOOK,1995,126.202566,[]
Ada County,SQUAW,1995,37.943384,[]
Ada County,SQUAW CRK,1995,121.333025,[]
Ada County,PROSPECT,1996,2929.84659,"[STATE 12985 acres: 39.39682, STATE 12991 acres: 39.499214, ]"
Ada County,8TH STREET,1996,16186.276968,[]
Ada County,NORTHSHORE,1996,1620.659045,"[STATEFG 14735 acres: 425.426931, ]"
Ada County,SUPPLY,1996,234.822475,[]
Ada County,BRYANSRUN,1996,147.069451,[]
Ada County,KUNA,1996,5869.589866,[]
Ada County,POEN,1996,461.904134,[]
Ada County,FEEDLOT,1996,55.66436,"[STATE 12477 acres: 641.30281, ]"
Ada County,STAGESTP,1996,43.734298,"[STATEFG 14700 acres: 0.156203, ]"
Ada County,INT.PT.#2,1996,183.978582,[]
Ada County,YOTE BUTTE,1996,5173.442149,[]
Ada County,NOODLES,1996,47.961206,[]
Ada County,BENNETTMTN,1996,1730.511545,"[STATE 12301 acres: 640.836327, ]"
Ada County,BENNETTMTN,1996,491.190874,[]
Ada County,BENNETTMTN,1996,55.224939,[]
Ada County,SINKERBUTT,1996,8204.937357,"[STATE 12250 acres: 640.920477, ]"
Ada County,MP83/I84,1996,13092.023568,"[STATE 12247 acres: 641.497252, ]"
Ada County,CON SHEA,1996,59.98683,[]
Ada County,OTA,1996,2381.207565,[]
Ada County,HIGHWAY55,1997,9213.098411,"[STATE 12983 acres: 833.146304, ]"
Ada County,LTTLE GLCH,1997,243.062061,[]
Ada County,BBQ BEEF,1997,225.147761,[]
Ada County,VICTORY,1997,58.602075,[]
Ada County,CANYON CK,1997,53.849857,[]
Ada County,CANYON CK,1997,13.667335,[]
Ada County,CANYON CK,1997,77.166034,[]
Ada County,CANYON CK,1997,11.153202,[]
Ada County,CANYON CK,1997,153.316472,"[STATE 12301 acres: 640.836327, ]"
Ada County,CANYON CK,1997,40.839318,[]
Ada County,CANYON CK,1997,30.031937,[]
Ada County,CANYON CK,1997,20.761713,[]
Ada County,CANYON CK,1997,65.576538,[]
Ada County,CANYON CK,1997,34.370772,[]
Ada County,CANYON CK,1997,117.747279,[]
Ada County,CANYON CK,1997,58.804513,[]
Ada County,EMMETT,1981,634.16809,[]
Ada County,BIG GULCH,1981,256.258042,[]
Ada County,CARTWRIGHT,1981,252.871711,"[STATE 12909 acres: 37.231597, ]"
Ada County,EAST GOWEN,1981,11011.397471,"[STATE 12660 acres: 567.522071, STATE 12690 acres: 3131.12828, STATEFG 14713 acres: 61.159171, ]"
Ada County,BOISE COMP,1981,191.065355,[]
Ada County,CHARCOALCK,1981,1581.975587,"[STATE 12719 acres: 641.790031, ]"
Ada County,FIVE MI CK,1981,3101.03804,"[STATE 12729 acres: 558.020694, ]"
Ada County,SOUTH COLE,1981,90.973874,[]
Ada County,FIVE MI CK,1981,146.976826,[]
Ada County,BLACKS CK,1981,13229.093346,"[STATE 12547 acres: 159.790849, STATE 12556 acres: 647.46704, STATE 12620 acres: 42.483978, STATE 12627 acres: 39.932411, STATE 12628 acres: 40.060638, STATE 12635 acres: 80.140829, STATE 12636 acres: 119.506618, STATE 12637 acres: 39.995837, STATE 12638 acres: 40.150879, STATE 12644 acres: 39.948594, STATE 12654 acres: 40.030894, STATEFG 14702 acres: 117.441514, ]"
Ada County,BRYANS RUN,1981,4282.905143,"[STATE 12462 acres: 641.736417, STATE 12563 acres: 2276.018925, STATEFG 14702 acres: 117.441514, ]"
Ada County,Indiana Lot,1997,45.914787,[]
Ada County,Indiana Lot,1997,57.525589,"[STATE 12250 acres: 640.920477, ]"
Ada County,Indiana Lot,1997,54.838552,[]
Ada County,Indiana Lot,1997,182.183651,[]
Ada County,Indiana Lot,1997,22.290778,[]
Ada County,Indiana Lot,1997,81.06633,[]
Ada County,Indiana Lot,1997,18.28909,[]
Ada County,Indiana Lot,1997,14.377218,[]
Ada County,Indiana Lot,1997,356.513537,"[STATE 12152 acres: 639.776885, ]"
Ada County,RR MP#441,1998,97.684696,[]
Ada County,I-84 MP#67,1998,151.307674,[]
Ada County,WARRENSPUR,1998,10.689359,[]
Ada County,COYOTE,1998,192.476615,[]
Ada County,Dry Creek,1999,263.326129,[]
Ada County,Daniels Cr,1999,20.6123,[]
Ada County,ROCKY CANY,1999,23.585541,[]
Ada County,MAYNARD,1999,13.780794,[]
Ada County,SANDY POIN,1999,126.205888,[]
Ada County,TURNER,1999,217.617332,[]
Ada County,Ten Horse,1999,25.452034,[]
Ada County,KUNABT,1999,42.947516,[]
Ada County,THE SCALES,1999,0.007417,[]
Ada County,I84MP68,1999,66.875945,[]
Ada County,NICHOLSON,1999,31.621421,[]
Ada County,I84MP71,1999,41.278629,"[STATE 12451 acres: 71.072878, ]"
Ada County,I84MP71,1999,4.262593,[]
Ada County,I84MP71,1999,7.479415,[]
Ada County,I84MP71,1999,1.083933,[]
Ada County,I84MP71,1999,33.198302,[]
Ada County,I84MP78,1999,15.290305,[]
Ada County,I84MP78,1999,19.633107,[]
Ada County,I84MP78,1999,16.235744,[]
Ada County,I84MP78,1999,31.491076,[]
Ada County,BUZZ TAIL,1999,107.777331,[]
Ada County,BUZZ TAIL,1999,59.205663,[]
Ada County,BUZZ TAIL,1999,631.188675,[]
Ada County,SPRINGVALE,1980,8164.000764,"[STATE 12968 acres: 39.915966, STATE 12969 acres: 39.913994, STATE 12970 acres: 39.857284, STATE 12980 acres: 121.658249, ]"
Ada County,BIG GULCH,1980,1485.529608,[]
Ada County,SHEEP CR.,1980,258.926256,"[STATEFG 14733 acres: 0.307827, STATEFG 14735 acres: 425.426931, ]"
Ada County,KUNA BUTTE,1980,364.430226,[]
Ada County,SWAN FALLS,1980,433.794776,[]
Ada County,PLEASANTKU,1981,5001.43258,"[STATE 12564 acres: 3133.540625, ]"
Ada County,MANSELL,1981,88.938429,[]
Ada County,RRMP 431,1981,196.362883,[]
Ada County,S CLOVERDA,1981,536.401901,[]
Ada County,INITIAL PT,1981,294.851444,[]
Ada County,CHAPARRAL,1982,117.500091,[]
Ada County,BONNEVILLE,1982,930.244087,"[STATE 12667 acres: 1250.694252, ]"
Ada County,MELBA,1982,1329.091824,[]
Ada County,RABBIT CK,1982,2451.55209,"[STATE 12121 acres: 4116.968238, STATE 12149 acres: 640.226827, ]"
Ada County,WOODSGULCH,1983,1015.480642,"[STATE 12967 acres: 641.786751, ]"
Ada County,BOGUS ROAD,1983,636.95336,[]
Ada County,ETABLEROCK,1983,517.214106,"[STATE 12833 acres: 5.678736, ]"
Ada County,FEDERAL,1983,5316.88382,"[STATE 12667 acres: 1250.694252, STATE 12729 acres: 558.020694, ]"
Ada County,TEN MILE,1983,1030.006985,[]
Ada County,SECTION 16,1983,263.326681,"[STATE 12735 acres: 654.173689, ]"
Ada County,FED WAY,1983,1033.953781,"[STATE 12729 acres: 558.020694, ]"
Ada County,KUNA BUTTE,1983,1339.45677,[]
Ada County,N INDAIN,1983,1922.811888,[]
Ada County,MORA,1983,15138.68184,"[STATE 12343 acres: 641.85516, ]"
Ada County,SWAN FALLS,1983,2449.649107,[]
Ada County,GULCHCREEK,1984,103.772242,[]
Ada County,WOOD II,1984,142.651353,[]
Ada County,WOOD GULCH,1984,542.468337,[]
Ada County,FEDERALWAY,1984,143.68468,[]
Ada County,MELBA,1984,154.770985,[]
Ada County,POEN,1984,166.921119,[]
Ada County,GRD RANGE,1984,640.277127,[]
Ada County,BIGFOOT II,1984,212.172596,[]
Ada County,BIGFOOT,1984,561.571627,[]
Ada County,GUARD I,1984,3890.085354,"[STATE 12121 acres: 4116.968238, STATE 12152 acres: 639.776885, ]"
Ada County,WOOD GULCH,1985,121.358087,"[STATE 12976 acres: 316.474044, ]"
Ada County,VALLEJO,1985,376.809257,[]
Ada County,HUBBARD,1985,171.578286,[]
Ada County,ISAACS,1985,460.325917,[]
Ada County,ISAACS,1985,164.189314,[]
Ada County,STATE PEN,1985,937.610593,"[STATE 12690 acres: 3131.12828, ]"
Ada County,MP69,1985,910.281456,[]
Ada County,SWAN FALLS,1985,164.302038,[]
Ada County,AGRI-LINE,1985,5044.680297,[]
Ada County,DEDICATION,1985,212.431031,[]
Ada County,D BAR W,1985,1505.292175,[]
Ada County,CINDERCONE,1985,106.584197,[]
Ada County,BOP,1985,13842.687234,"[STATE 12121 acres: 4116.968238, STATE 12152 acres: 639.776885, ]"
Ada County,WOODS II,1986,7671.040471,"[STATE 12967 acres: 641.786751, STATE 12976 acres: 316.474044, STATE 12983 acres: 833.146304, ]"
Ada County,DRY CREEK,1986,10516.419895,[]
Ada County,HOLLOW,1986,600.457293,"[STATE 12940 acres: 75.706925, ]"
Ada County,PLEASANT,1986,3129.474274,"[STATE 12660 acres: 567.522071, STATE 12690 acres: 3131.12828, STATE 12735 acres: 654.173689, STATEFG 14713 acres: 61.159171, ]"
Ada County,BRYANS RUN,1986,4851.238419,"[STATE 12462 acres: 641.736417, STATE 12563 acres: 2276.018925, ]"
Ada County,INITIAL PT,1986,88.105067,[]
Ada County,WOODS GULC,1987,301.116364,"[STATE 12967 acres: 641.786751, ]"
Ada County,CURRANT,1987,55.829904,[]
Ada County,GOOSE CRK,1987,294.302101,[]
Ada County,PICKET PIN,1987,1247.607975,"[STATE 12889 acres: 15.164392, ]"
Ada County,CHARCOAL,1987,540.230073,[]
Ada County,SO GOWEN,1987,1310.377938,"[STATE 12735 acres: 654.173689, ]"
Ada County,BLACKS CK,1987,2254.422978,[]
Ada County,KUNA BUTTE,1987,126.642493,[]
Ada County,GUN CLUB,1987,7903.040781,"[STATE 12418 acres: 463.361246, STATE 12419 acres: 803.740144, STATE 12462 acres: 641.736417, STATE 12563 acres: 2276.018925, STATE 12564 acres: 3133.540625, ]"
Ada County,WHITE SAGE,1987,412.805506,[]
Ada County,INDIAN CR,1987,150.756539,[]
Ada County,IANG 1,1987,821.877054,[]
Ada County,INITIAL PT,1987,1372.948076,[]
Ada County,GUNNERY,1987,2372.343633,[]
Ada County,CINDERCONE,1987,643.630504,"[STATE 12195 acres: 639.926328, ]"
Ada County,STEWART,1988,2462.445156,[]
Ada County,CURLEWGLCH,1988,52.929772,[]
Ada County,WARMSPRING,1988,893.932406,[]
Ada County,PICKET PIN,1988,55.003894,[]
Ada County,NO MAN,1988,66.568091,"[STATE 12778 acres: 409.680568, STATE 12787 acres: 129.939189, ]"
Ada County,SANDYPOINT,1988,250.729312,[]
Ada County,BLACKS CK,1988,75.540257,[]
Ada County,KUNA BUTTE,1988,41.929894,[]
Ada County,INITIAL PT,1988,501.664645,"[STATE 12477 acres: 641.30281, ]"
Ada County,ISAAC,1989,1611.877187,[]
Ada County,BLACKS,1989,524.750828,"[STATE 12667 acres: 1250.694252, ]"
Ada County,CINDER PIT,1989,290.405426,[]
Ada County,RRMP 442,1989,321.874643,[]
Ada County,INDIAN CK,1989,657.209152,"[STATE 12563 acres: 2276.018925, ]"
Ada County,HWY 84-71,1989,95.683615,[]
Ada County,MP 74,1989,311.833416,[]
Ada County,RRMP 429,1989,286.231869,[]
Ada County,SOUTH FORK WILLOW CREEK,1971,4489.906126,"[STATE 12985 acres: 39.39682, STATE 12991 acres: 39.499214, ]"
Ada County,PIERCE PARK,1971,565.559147,[]
Ada County,WELDER,1971,508.454282,"[STATE 12670 acres: 81.182309, ]"
Ada County,HICKEY POINT,1971,170.716748,[]
Ada County,PLEASANT VALLEY,1972,908.124472,"[STATE 12690 acres: 3131.12828, STATE 12735 acres: 654.173689, ]"
Ada County,TEN MILE CREEK,1972,218.517346,[]
Ada County,MELBA DUMP,1973,182.134557,[]
Ada County,WOODS GULCH,1974,338.429532,[]
Ada County,SWAN FALLS,1974,178.287005,[]
Ada County,POWER PLANT,1974,200.31794,[]
Ada County,CURSTONE,1975,115.00694,[]
Ada County,MELBA DUMP,1975,376.314186,[]
Ada County,BIG FOOTE BUTTE,1975,1007.137534,[]
Ada County,ORCHARD,1976,282.613358,[]
Ada County,HALVERSON,1976,414.064876,[]
Ada County,BIG GULCH,1978,767.803205,"[STATE 12967 acres: 641.786751, ]"
Ada County,CHAPARREL,1979,2301.357847,"[STATE 12990 acres: 634.153038, ]"
Ada County,LYDLE GULCH,1979,456.135956,[]
Ada County,ORCHARD,1979,830.347239,"[STATE 12419 acres: 803.740144, ]"
Ada County,CEMETERY,1957,490.520209,"[STATE 12940 acres: 75.706925, ]"
Ada County,ROCKY CANYON,1957,1984.757166,[]
Ada County,HULK GULCH,1957,90.104573,[]
Ada County,GEISLER,1957,25301.231989,"[STATE 12831 acres: 266.697711, STATE 12833 acres: 5.678736, STATEFG 14733 acres: 0.307827, STATEFG 14735 acres: 425.426931, STATEFG 14742 acres: 80.577671, STATEFG 14747 acres: 29.817899, STATEFG 14749 acres: 79.282894, STATEFG 14750 acres: 892.621851, STATEFG 14751 acres: 2181.378838, STATEPR 15156 acres: 5.357342, ]"
Ada County,OVERPASS,1957,1681.92409,[]
Ada County,WHIRL WIND,1957,5321.771911,"[STATE 12770 acres: 42.521097, ]"
Ada County,EIGHT MILE,1957,358.708318,[]
Ada County,TEN MILE,1957,500.191809,"[STATE 12690 acres: 3131.12828, ]"
Ada County,RAILROAD,1957,1563.809339,[]
Ada County,GERMAN FIRE,1957,5657.591155,"[STATE 12564 acres: 3133.540625, ]"
Ada County,KUNA BUTTE,1957,3088.994242,[]
Ada County,KUNA ROAD,1957,12234.520355,"[STATE 12458 acres: 321.60576, STATE 12557 acres: 80.044305, ]"
Ada County,RAILROAD,1957,229.773168,[]
Ada County,MORA,1957,8334.949391,"[STATE 12458 acres: 321.60576, ]"
Ada County,HANSEN,1957,720.328922,"[STATE 12563 acres: 2276.018925, ]"
Ada County,KUNA ROAD,1957,46.602208,[]
Ada County,DESERT LODGE,1957,522.024088,[]
Ada County,ROCK CHUCK,1957,5960.217271,[]
Ada County,BADGER,1957,242.227391,[]
Ada County,ORCHARD,1957,86.09894,[]
Ada County,SWAN FALLS,1957,22.859804,[]
Ada County,SMITH,1958,829.136522,[]
Ada County,LITTLE,1958,2519.419947,[]
Ada County,TOLLGATE,1958,475.50991,[]
Ada County,KUNA ROAD,1958,7606.828982,"[STATE 12462 acres: 641.736417, STATE 12563 acres: 2276.018925, STATEFG 14702 acres: 117.441514, ]"
Ada County,JENSON,1958,1194.994375,[]
Ada County,BUCK BRUSH,1958,2959.118928,"[STATE 12366 acres: 79.963511, ]"
Ada County,SQUAW CREEK,1958,7363.233482,"[STATE 12366 acres: 79.963511, ]"
Ada County,OBERBILLIG,1959,9037.276143,"[STATE 12833 acres: 5.678736, STATEFG 14750 acres: 892.621851, ]"
Ada County,JEANS,1959,7640.823679,"[STATE 12667 acres: 1250.694252, STATE 12729 acres: 558.020694, ]"
Ada County,JUNCTION CLUB,1959,3556.390692,"[STATE 12637 acres: 39.995837, STATE 12638 acres: 40.150879, STATE 12644 acres: 39.948594, STATE 12654 acres: 40.030894, ]"
Ada County,NEW YORK,1959,668.088539,[]
Ada County,ORCHARD,1959,720.237651,"[STATE 12386 acres: 5218.481082, ]"
Ada County,CINDER CONE,1959,7526.373729,"[STATE 12386 acres: 5218.481082, ]"
Ada County,HIGHLANDS,1960,224.766253,[]
Ada County,CURLEW GULCH,1960,259.654104,[]
Ada County,TEN MILE,1960,1542.24088,[]
Ada County,RESERVOIR,1960,1981.8689,"[STATE 12660 acres: 567.522071, STATEFG 14713 acres: 61.159171, ]"
Ada County,GRAVEL PIT,1961,180.507441,[]
Ada County,GOOSENECK,1961,116.282129,[]
Ada County,SAND CREEK,1962,584.159687,[]
Ada County,WY 16 & PIPELINE,1963,1460.645227,[]
Ada County,BLACKS CREEK,1969,1924.069437,"[STATE 12667 acres: 1250.694252, ]"
Ada County,Shingle Creek,2006,104.350106,[]
Ada County,Discovery,2006,1166.308229,[]
Ada County,TEN YORK,2006,172.156925,[]
Ada County,TEN PIN,2006,46.96379,[]
Ada County,WEST PEN,2006,336.604099,[]
Ada County,Blacks Fire,2006,85.383402,[]
Ada County,Blackshot,2006,197.934605,[]
Ada County,ASST15,2007,415.609783,[]
Ada County,SQUAW CREEK,2007,36.747833,[]
Ada County,INDIAN CREEK,2007,2696.674221,[]
Ada County,RIMSTEP,2007,638.839378,[]
Ada County,OTA 8,2007,12.935401,[]
Ada County,OTA 12,2007,22.225115,[]
Ada County,OTA 15,2007,52.443822,[]
Ada County,OTA 16,2007,147.110032,[]
Ada County,OTA 17,2007,33.581047,[]
Ada County,OTA 20,2007,19.842047,[]
Ada County,OTA 22,2007,10.543739,[]
Ada County,OTA 23,2007,14.128644,[]
Ada County,OTA 24,2007,33.132796,[]
Ada County,OTA 26,2007,11.775162,[]
Ada County,OTA 28,2007,28.970843,[]
Ada County,OTA 33,2007,16.076377,[]
Ada County,OTA 40,2007,13.259343,[]
Ada County,OTA 42,2007,44.085366,[]
Ada County,OTA 44,2007,12.937693,[]
Ada County,OTA 48,2007,10.390309,[]
Ada County,OTA 49,2007,16.238995,[]
Ada County,OTA 63,2007,26.91553,[]
Ada County,OTA 70,2007,284.110509,[]
Ada County,OTA 74,2007,39.13791,[]
Ada County,OTA 83,2007,55.66949,[]
Ada County,OTA 85,2007,997.44648,"[STATE 12301 acres: 640.836327, ]"
Ada County,OTA 84,2007,28.789585,[]
Ada County,OTA 2,2007,28.405211,"[STATE 12386 acres: 5218.481082, ]"
Ada County,Ten Mile,2009,13.312763,[]
Ada County,Bonneville,2009,292.773213,[]
Ada County,Rural Asst #5 Eagle,2009,204.968635,[]
Ada County,Barks,2009,32.847997,[]
Ada County,Rural Asst #6 Cartwright,2009,76.062448,[]
Ada County,LUCKY,2010,69.54324,[]
Ada County,ORCHARD,2010,744.926752,[]
Ada County,BIG,2010,4678.674027,[]
Ada County,LITTLE TEN,2010,10.287082,[]
Ada County,PEREGRINE,2010,107.338085,[]
Ada County,Rocky Canyon,2010,203.863444,[]
Ada County,Wildhorse,2011,15.995391,[]
Ada County,Council,2011,122.750045,[]
Ada County,Gowen,2011,109.369485,"[STATE 12787 acres: 129.939189, STATE 12788 acres: 235.500154, ]"
Ada County,MM62,2011,1358.203588,[]
Ada County,Big Foot,2011,1716.986831,[]
Ada County,Vogel,2011,44.792064,[]
Ada County,South Pen,2011,1304.570733,[]
Ada County,North Char,2011,94.997034,[]
Ada County,Union,2011,10532.535989,"[STATE 12386 acres: 5218.481082, STATE 12419 acres: 803.740144, ]"
Ada County,Power,2011,1091.697754,"[STATE 12418 acres: 463.361246, STATE 12419 acres: 803.740144, ]"
Ada County,East,2011,1185.930135,"[STATE 12386 acres: 5218.481082, ]"
Ada County,MM15 Hwy21,2011,243.820144,"[STATEFG 14735 acres: 425.426931, ]"
Ada County,Char,2011,113.566404,[]
Ada County,Deep Creek,2011,115.215395,[]
Ada County,SWAN,2012,120.941555,[]
Ada County,IMPACT,2012,1001.664331,"[STATE 12301 acres: 640.836327, ]"
Ada County,KAVE,2012,648.94325,[]
Ada County,POEN,2012,113.76482,[]
Ada County,INITIAL,2012,41.080125,[]
Ada County,SAND,2012,19.858391,[]
Ada County,SOUTH POINT,2012,272.575941,[]
Ada County,STONE,2012,118.05831,[]
Ada County,MM66 I-84,2012,2115.067333,[]
Ada County,COYOTE,2012,144.240634,[]
Ada County,DYNAMITE,2012,227.412961,[]
Ada County,MICRO,2012,2630.81173,"[STATE 12667 acres: 1250.694252, STATE 12729 acres: 558.020694, ]"
Ada County,HOLLOW,2012,1429.992196,[]
Ada County,CLOVER,2012,100.738395,"[STATE 12660 acres: 567.522071, STATEFG 14713 acres: 61.159171, ]"
Ada County,BONNEVILLE,2012,11.623671,[]
Ada County,RA13 BOISE CITY,2012,418.843756,[]
Ada County,MM71 I-84,2012,51.766666,"[STATE 12451 acres: 71.072878, ]"
Ada County,XMAS,2012,18.814158,[]
Ada County,LITTLE BAJA,2012,181.94961,[]
Ada County,SANDI,2012,14.800098,[]
Ada County,WEST COYOTE,2012,209.303028,[]
Ada County,KRASH,2012,324.977625,[]
Ada County,BLACKS CREEK,2013,749.016329,"[STATE 12564 acres: 3133.540625, ]"
Ada County,COLE SNOW,2013,53.765252,[]
Ada County,BASELINE,2013,21.186002,[]
Ada County,KUNA BUTTE,2013,438.484887,[]
